origin,plugin_enabled,path,real_path,name,description_chars,description,sha256,bytes,codex_disabled,claude_override,disable_model_invocation
.codex:plugin:openai-templates@openai-curated-remote,not-explicit,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-experiment-analysis\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-experiment-analysis\SKILL.md,artifact-template-experiment-analysis,249,"Create a document using the Experiment Analysis template and its retained reference file. Use when the user selects or names Experiment Analysis. Analyze experiments with hypotheses, methodology, results, interpretation, limitations, and next steps.",0b05effc47df0a14f8e0c3e3597e6722224747435546385d38a2cae279bd20b9,1456,False,,False
.codex:plugin:openai-templates@openai-curated-remote,not-explicit,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-financial-budget\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-financial-budget\SKILL.md,artifact-template-financial-budget,236,"Create a spreadsheet using the Financial Budget template and its retained reference file. Use when the user selects or names Financial Budget. Model actuals, budget and scenario forecasts, variances, cash runway, and departmental plans.",c0b6b7a62a15597aaf2b1ec679e21da48f533b756127f0aef957cdfe9f3da738,1486,False,,False
.codex:plugin:openai-templates@openai-curated-remote,not-explicit,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-investment-committee-memo\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-investment-committee-memo\SKILL.md,artifact-template-investment-committee-memo,277,"Create a document using the Investment Committee Memo template and its retained reference file. Use when the user selects or names Investment Committee Memo. Prepare investment committee memos with the thesis, transaction details, financial analysis, risks, and recommendation.",68abd08cfe5e073e3c446a3f675f44c5bf98f57434dba679e8acd8a763379a8b,1496,False,,False
.codex:plugin:openai-templates@openai-curated-remote,not-explicit,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-legal-memorandum\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-legal-memorandum\SKILL.md,artifact-template-legal-memorandum,233,"Create a document using the Legal Memorandum template and its retained reference file. Use when the user selects or names Legal Memorandum. Draft legal memoranda with the issue, brief answer, relevant facts, analysis, and conclusion.",51fb9d21baf6119c4ccb1903638a6bac0e859210de63460fffa7025d52e997e0,1434,False,,False
.codex:plugin:openai-templates@openai-curated-remote,not-explicit,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-market-trends-report\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-market-trends-report\SKILL.md,artifact-template-market-trends-report,252,"Create a presentation using the Market Trends Report template and its retained reference file. Use when the user selects or names Market Trends Report. Communicate market or industry trends, supporting evidence, implications, and recommended responses.",d58d019b89cb6f292ac3ab991d561489eef477ff53ce05fb024a0c936f5af26a,1498,False,,False
.codex:plugin:openai-templates@openai-curated-remote,not-explicit,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-minimal-letterhead\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-minimal-letterhead\SKILL.md,artifact-template-minimal-letterhead,265,"Create a document using the Minimal Letterhead template and its retained reference file. Use when the user selects or names Minimal Letterhead. Write professional business letters with sender, recipient, message, and signature fields in a minimal letterhead layout.",880ef094d4d0c89a7bde5ce9bbe4086625c186651e9e6efc8ba8bdd7cc77f9d5,1470,False,,False
.codex:plugin:openai-templates@openai-curated-remote,not-explicit,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-operating-calendar\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-operating-calendar\SKILL.md,artifact-template-operating-calendar,246,"Create a spreadsheet using the Operating Calendar template and its retained reference file. Use when the user selects or names Operating Calendar. Plan annual and monthly operating milestones, campaigns, launches, deadlines, and recurring events.",33bb660791a0b9a21628a42c34934932220203b6aabd84e98cb1b45327d0384c,1500,False,,False
.codex:plugin:openai-templates@openai-curated-remote,not-explicit,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-operating-review\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-operating-review\SKILL.md,artifact-template-operating-review,245,"Create a presentation using the Operating Review template and its retained reference file. Use when the user selects or names Operating Review. Run weekly operating reviews with scorecards, functional updates, risks, decisions, and action items.",6d63c5cd025ffe936e7bab5db3023672bbaec26af55c2bb8b057d38c202c9c32,1483,False,,False
.codex:plugin:openai-templates@openai-curated-remote,not-explicit,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-project-kickoff\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-project-kickoff\SKILL.md,artifact-template-project-kickoff,227,"Create a presentation using the Project Kickoff template and its retained reference file. Use when the user selects or names Project Kickoff. Align teams on project goals, scope, roles, milestones, risks, and the working model.",aa893ebd89e7c8d1db4261d01cc2b1add35d78d00785871ccaaa5fc8db783ec9,1463,False,,False
.codex:plugin:openai-templates@openai-curated-remote,not-explicit,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-project-tracker\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-project-tracker\SKILL.md,artifact-template-project-tracker,236,"Create a spreadsheet using the Project Tracker template and its retained reference file. Use when the user selects or names Project Tracker. Manage workstreams, tasks, owners, status, priority, dates, launch pulse, and a Gantt schedule.",d97d5be20189b7f53dd269b6e1c5f694eaf53e5a72f6559fcb1578911b7cda82,1484,False,,False
.codex:plugin:openai-templates@openai-curated-remote,not-explicit,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-sales-pipeline\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-sales-pipeline\SKILL.md,artifact-template-sales-pipeline,236,"Create a spreadsheet using the Sales Pipeline template and its retained reference file. Use when the user selects or names Sales Pipeline. Track opportunities, stages, owners, deal sizes, probabilities, forecasts, next steps, and risks.",15cfeeedf440021f16ed3f3ad8c7c1ef6d48898b9447741e223d2fb41cfc9800,1482,False,,False
.codex:plugin:openai-templates@openai-curated-remote,not-explicit,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-simple-dark-mode\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-simple-dark-mode\SKILL.md,artifact-template-simple-dark-mode,240,"Create a presentation using the Simple Dark Mode template and its retained reference file. Use when the user selects or names Simple Dark Mode. Create clean dark-mode presentations with bold typography, simple sections, charts, and imagery.",b7c8d0c05f75878b9bc21e56a57c41ec1aa29700aca0a24822be0f9f1bd53207,1478,False,,False
.codex:plugin:openai-templates@openai-curated-remote,not-explicit,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-simple-light-mode\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-simple-light-mode\SKILL.md,artifact-template-simple-light-mode,247,"Create a presentation using the Simple Light Mode template and its retained reference file. Use when the user selects or names Simple Light Mode. Create clean light-mode presentations with spacious typography, simple sections, charts, and imagery.",7c68430c6cf57b55b457d4735dbd1a46b889bef135a32222902dd0848b6e1752,1487,False,,False
.codex:plugin:openai-templates@openai-curated-remote,not-explicit,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-strategy-memorandum\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-strategy-memorandum\SKILL.md,artifact-template-strategy-memorandum,239,"Create a document using the Strategy Memorandum template and its retained reference file. Use when the user selects or names Strategy Memorandum. Present strategic context, choices, rationale, risks, milestones, and a clear recommendation.",51d7882ac94e8e57b323394825728c33925af878806e37277217c2dc12a912e5,1446,False,,False
.codex:plugin:openai-templates@openai-curated-remote,not-explicit,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-system-design\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-system-design\SKILL.md,artifact-template-system-design,250,"Create a document using the System Design template and its retained reference file. Use when the user selects or names System Design. Document system architecture, requirements, components, data flows, APIs, tradeoffs, and operational considerations.",87f7b7ed1b0d8410f5e5971cd7f7db9a4165e2f37069e97e52dbfb469b75a57c,1445,False,,False
.codex:plugin:openai-templates@openai-curated-remote,not-explicit,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-team-alignment\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-team-alignment\SKILL.md,artifact-template-team-alignment,239,"Create a presentation using the Team Alignment template and its retained reference file. Use when the user selects or names Team Alignment. Facilitate team offsites and planning with context, goals, priorities, decisions, and action items.",26d7cafdcd1899a937b325c5d02ac57c162d45002153be33a934d35f81eb6110,1473,False,,False
.codex:plugin:openai-templates@openai-curated-remote,not-explicit,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-three-statement-forecast\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-three-statement-forecast\SKILL.md,artifact-template-three-statement-forecast,286,"Create a spreadsheet using the Three-Statement Forecast template and its retained reference file. Use when the user selects or names Three-Statement Forecast. Build an integrated income statement, balance sheet, and cash flow forecast with assumptions, checks, and an executive summary.",74f4a5cccec0107b861548b157e04c51d9b58ec13a990c86394b4c529b8ecf41,1552,False,,False
.codex:plugin:plugin-management@openai-curated-remote,not-explicit,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\plugin-management\0.1.0\skills\plugin-management\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\openai-curated-remote\plugin-management\0.1.0\skills\plugin-management\SKILL.md,plugin-management,290,"Discover and suggest relevant plugins, inspect app permissions and dependencies, and manage plugin connections or removal. Use when the user asks about plugins or when a task would materially benefit from an external app, account, service, or data source that available tools cannot access.",653841cc21205269f08b0ce135891e1518dac616a766bcfb0b57d788d3f68b10,2983,False,,False
.codex:plugin:documents@openai-primary-runtime,True,C:\Users\Humberto\.codex\plugins\cache\openai-primary-runtime\documents\26.909.61513\skills\documents\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\openai-primary-runtime\documents\26.909.61513\skills\documents\SKILL.md,documents,313,"Create, edit, redline, and comment on `.docx`, Word, and Google Docs-targeted document artifacts inside the container, with a strict render-and-verify workflow. Use `render_docx.py` to generate page PNGs (and optional PDF) for visual QA, then iterate until layout is flawless before delivering the final document.",77df96ca5a5dc92d2ed3cd2ecc36fa42e3d530e8bcb014f05730a0e387323dad,42308,False,,False
.codex:plugin:pdf@openai-primary-runtime,True,C:\Users\Humberto\.codex\plugins\cache\openai-primary-runtime\pdf\26.909.61513\skills\pdf\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\openai-primary-runtime\pdf\26.909.61513\skills\pdf\SKILL.md,pdf,222,"Read, create, inspect, render, and verify PDF files where visual layout matters, including fillable AcroForms. Use Poppler rendering plus Python tools such as reportlab, pdfplumber, and pypdf for generation and extraction.",a13d2f878d6f79df9ebba91901c0b09bf799e83973b47ebba2104e385b6e4ede,8076,False,,False
.codex:plugin:presentations@openai-primary-runtime,True,C:\Users\Humberto\.codex\plugins\cache\openai-primary-runtime\presentations\26.909.61513\skills\presentations\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\openai-primary-runtime\presentations\26.909.61513\skills\presentations\SKILL.md,Presentations,139,"Read, create or edit PowerPoint or Google Slides decks. Use for presentation, slide deck, PowerPoint, PPT, PPTX, or Google Slides requests.",758ca52b1f62b2cca58cb4ffc109270891683702fb740706033e9720ea17c19b,28968,False,,False
.codex:plugin:spreadsheets@openai-primary-runtime,True,C:\Users\Humberto\.codex\plugins\cache\openai-primary-runtime\spreadsheets\26.909.61513\skills\excel-live-control\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\openai-primary-runtime\spreadsheets\26.909.61513\skills\excel-live-control\SKILL.md,excel-live-control,266,Control an open or active Microsoft Excel workbook through the ChatGPT add-in or connected session. Use when the user tags the Microsoft Excel app in Codex or follows up on an established live Excel task. Do not use for standalone spreadsheet files or Google Sheets.,dde282af0ea3e186b04830a1255ce0eeade63042d53a2516ccb4c816986467a2,72132,False,,False
.codex:plugin:spreadsheets@openai-primary-runtime,True,C:\Users\Humberto\.codex\plugins\cache\openai-primary-runtime\spreadsheets\26.909.61513\skills\spreadsheets\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\openai-primary-runtime\spreadsheets\26.909.61513\skills\spreadsheets\SKILL.md,Spreadsheets,288,"Use skill when user requests to create, modify, analyze, visualize, or work with spreadsheet files (`.xlsx`, `.xls`, `.csv`, `.tsv`) or Google Sheets with formulas, formatting, charts, tables, and recalculation. Do not use for live controlling Microsoft Excel app or a live Excel session.",bd9e21d3f17e8486ea7e80e1965446b6e7e654d529eaabfe7b0497a9e117a6e3,65440,False,,False
.codex:plugin:template-creator@openai-primary-runtime,True,C:\Users\Humberto\.codex\plugins\cache\openai-primary-runtime\template-creator\26.909.61513\skills\template-creator\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\openai-primary-runtime\template-creator\26.909.61513\skills\template-creator\SKILL.md,template-creator,463,"Create or update a reusable personal Codex artifact-template skill. Use when the user invokes $template-creator or asks in natural language to create a reusable template from a reference document, presentation, spreadsheet, Google Docs, Slides, or Sheets link, ImageGen or Product Design image, email, Slack message, or Site project, or explicitly asks to edit or update a passed artifact-template skill. Do not use for one-off creation from an existing template.",244bfef01d3e17c6013952ccf34621a90ddfee9c7828058245c3c46f51114944,19242,False,,False
.codex:plugin:ponytail@ponytail,True,C:\Users\Humberto\.codex\plugins\cache\ponytail\ponytail\4.10.0\.openclaw\skills\ponytail\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ponytail\ponytail\4.10.0\.openclaw\skills\ponytail\SKILL.md,ponytail,151,"Lazy senior dev mode for any coding task (write, refactor, fix, review): YAGNI, stdlib first, no unrequested abstractions. Not for non-coding requests.",366d1ea221fa199634fee2bb9157d20f10fa9a604a90bec2ac4ca097ba3aaf4c,6065,False,,False
.codex:plugin:ponytail@ponytail,True,C:\Users\Humberto\.codex\plugins\cache\ponytail\ponytail\4.10.0\.openclaw\skills\ponytail-audit\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ponytail\ponytail\4.10.0\.openclaw\skills\ponytail-audit\SKILL.md,ponytail-audit,128,"Audit the whole repo for over-engineering. A ranked list of what to delete, simplify, or replace with stdlib or native features.",ef14b6249ab842534272682f1e82a1f281b1589d31dc7b7fc80bddfe0937cd81,1471,False,,False
.codex:plugin:ponytail@ponytail,True,C:\Users\Humberto\.codex\plugins\cache\ponytail\ponytail\4.10.0\.openclaw\skills\ponytail-debt\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ponytail\ponytail\4.10.0\.openclaw\skills\ponytail-debt\SKILL.md,ponytail-debt,126,"Harvest every ponytail: shortcut comment into one debt ledger, so deferrals get tracked instead of forgotten. One-shot report.",31f67ba4e6d323eee2e6904adb9fd7e45b043d30db1636ea6021ab305acc4a6f,1540,False,,False
.codex:plugin:ponytail@ponytail,True,C:\Users\Humberto\.codex\plugins\cache\ponytail\ponytail\4.10.0\.openclaw\skills\ponytail-gain\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ponytail\ponytail\4.10.0\.openclaw\skills\ponytail-gain\SKILL.md,ponytail-gain,126,"Show ponytail measured impact as a scoreboard: less code, less cost, more speed, from the benchmark medians. One-shot display.",5eba4dc291cb58ae40141ec82860ac136f3ef478d269953b843313c3cb074fda,1900,False,,False
.codex:plugin:ponytail@ponytail,True,C:\Users\Humberto\.codex\plugins\cache\ponytail\ponytail\4.10.0\.openclaw\skills\ponytail-help\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ponytail\ponytail\4.10.0\.openclaw\skills\ponytail-help\SKILL.md,ponytail-help,77,"Quick reference for ponytail's modes, skills, and commands. One-shot display.",9ba837644c518c445c3c21397a2d58ca66b50154ca6d092b966a1ae5082b2cf2,2803,False,,False
.codex:plugin:ponytail@ponytail,True,C:\Users\Humberto\.codex\plugins\cache\ponytail\ponytail\4.10.0\.openclaw\skills\ponytail-review\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ponytail\ponytail\4.10.0\.openclaw\skills\ponytail-review\SKILL.md,ponytail-review,139,"Review a diff for over-engineering. Finds what to delete: reinvented stdlib, needless deps, speculative abstractions. One line per finding.",62d3f5796d92623aa6f996e784e9b83071e812b2fb3a0bce9d34afda692f6225,2170,False,,False
.codex:plugin:ponytail@ponytail,True,C:\Users\Humberto\.codex\plugins\cache\ponytail\ponytail\4.10.0\skills\ponytail\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ponytail\ponytail\4.10.0\skills\ponytail\SKILL.md,ponytail,826,"Forces the laziest solution that actually works, simplest, shortest, most minimal. Channels a senior dev who has seen everything: question whether the task needs to exist at all (YAGNI), reach for the standard library before custom code, native platform features before dependencies, one line before fifty. Supports intensity levels: lite, full (default), ultra. Use on ANY coding task: writing, adding, refactoring, fixing, reviewing, or designing code, and choosing libraries or dependencies. Also use whenever the user says ""ponytail"", ""be lazy"", ""lazy mode"", ""simplest solution"", ""minimal solution"", ""yagni"", ""do less"", or ""shortest path"", or complains about over-engineering, bloat, boilerplate, or unnecessary dependencies. Do NOT use for non-coding requests (general knowledge, prose, translation, summaries, recipes).
",46a57e26a2632e7fa40eae6a3cf3011ccdc4d8db19d8f8617907d6b5deef055e,6757,False,,False
.codex:plugin:ponytail@ponytail,True,C:\Users\Humberto\.codex\plugins\cache\ponytail\ponytail\4.10.0\skills\ponytail-audit\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ponytail\ponytail\4.10.0\skills\ponytail-audit\SKILL.md,ponytail-audit,401,"Whole-repo audit for over-engineering. Like ponytail-review, but scans the entire codebase instead of a diff: a ranked list of what to delete, simplify, or replace with stdlib/native equivalents. Use when the user says ""audit this codebase"", ""audit for over-engineering"", ""what can I delete from this repo"", ""find bloat"", ""ponytail-audit"", or ""/ponytail-audit"". One-shot report, does not apply fixes.
",49e835c96313009179ec162d80ccc9d91625e387c8af7cd3975c531ba105b2d5,1693,False,,False
.codex:plugin:ponytail@ponytail,True,C:\Users\Humberto\.codex\plugins\cache\ponytail\ponytail\4.10.0\skills\ponytail-debt\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ponytail\ponytail\4.10.0\skills\ponytail-debt\SKILL.md,ponytail-debt,387,"Harvest every `ponytail:` comment in the codebase into a debt ledger, so the deliberate shortcuts and deferrals ponytail leaves behind get tracked instead of rotting into ""later means never"". Use when the user says ""ponytail debt"", ""/ponytail-debt"", ""what did ponytail defer"", ""list the shortcuts"", ""ponytail ledger"", or ""what did we mark to do later"". One-shot report, changes nothing.
",c0a5c0c0cc843cb53f15b792790946768500b45538d07fadbf0602ed6af63a47,1747,False,,False
.codex:plugin:ponytail@ponytail,True,C:\Users\Humberto\.codex\plugins\cache\ponytail\ponytail\4.10.0\skills\ponytail-gain\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ponytail\ponytail\4.10.0\skills\ponytail-gain\SKILL.md,ponytail-gain,303,"Show ponytail's measured impact as a compact scoreboard: less code, less cost, more speed, from the benchmark medians. One-shot display, not a persistent mode, and not a per-repo number. Trigger: /ponytail-gain, ""ponytail gain"", ""what does ponytail save"", ""show ponytail impact"", ""ponytail scoreboard"".
",f8847c410b54978fff41eab775fc754d41ede19ad6fb72fac799b65616cc6683,2023,False,,False
.codex:plugin:ponytail@ponytail,True,C:\Users\Humberto\.codex\plugins\cache\ponytail\ponytail\4.10.0\skills\ponytail-help\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ponytail\ponytail\4.10.0\skills\ponytail-help\SKILL.md,ponytail-help,201,"Quick-reference card for all ponytail modes, skills, and commands. One-shot display, not a persistent mode. Trigger: /ponytail-help, ""ponytail help"", ""what ponytail commands"", ""how do I use ponytail"".
",07e0fc50c722cee981d47f62a5d32a7def4cb65651f414724e5fd6939f145977,2867,False,,False
.codex:plugin:ponytail@ponytail,True,C:\Users\Humberto\.codex\plugins\cache\ponytail\ponytail\4.10.0\skills\ponytail-review\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ponytail\ponytail\4.10.0\skills\ponytail-review\SKILL.md,ponytail-review,457,"Code review focused exclusively on over-engineering. Finds what to delete: reinvented standard library, unneeded dependencies, speculative abstractions, dead flexibility. One line per finding: location, what to cut, what replaces it. Use when the user says ""review for over-engineering"", ""what can we delete"", ""is this over-engineered"", ""simplify review"", or invokes /ponytail-review. Complements correctness-focused review, this one only hunts complexity.
",6c8b7e5c897a406b66da6aabda7fa6509e8d1d447e73e602265d7986497445d1,2440,False,,False
agy:plugin:claude-mem,True,C:\Users\Humberto\.gemini\config\plugins\claude-mem\skills\mem-search\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\claude-mem\skills\mem-search\SKILL.md,mem-search,178,"Search claude-mem's persistent cross-session memory database. Use when user asks ""did we already solve this?"", ""how did we do X last time?"", or needs work from previous sessions.",73c810cf6b08e67c253b1fcdf370d391a5ad2ccf63211f478426b977a5c1e694,4081,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\agent-introspection-debugging\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\agent-introspection-debugging\SKILL.md,agent-introspection-debugging,215,"Structured self-debugging workflow for AI agent failures using capture, diagnosis, contained recovery, and introspection reports. Use when an agent run fails and you need a reproducible diagnosis instead of a retry.",5c232e0f8da05a70d99806584d75365845ab39de4029a141971f59d0a026c453,5603,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\agent-sort\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\agent-sort\SKILL.md,agent-sort,286,"Build an evidence-backed ECC install plan for a specific repo by sorting skills, commands, rules, hooks, and extras into DAILY vs LIBRARY buckets using parallel repo-aware review passes. Use when ECC should be trimmed to what a project actually needs instead of loading the full bundle.",07a787b554e707971459b7047bea32d3f8e5b6ec82fed3ed66cd1074da2628fa,5898,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\api-design\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\api-design\SKILL.md,api-design,261,"REST API design patterns including resource naming, status codes, pagination, filtering, error responses, versioning, and rate limiting for production APIs. Use when designing or reviewing REST endpoints, resource names, status codes, pagination, or versioning.",3d6b2d9955edb1032064ac577e802b4695fdc14aa98532b577ddc741fd8f1d9f,13203,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\article-writing\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\article-writing\SKILL.md,article-writing,310,"Write articles, guides, blog posts, tutorials, newsletter issues, and other long-form content in a distinctive voice derived from supplied examples or brand guidance. Use when the user wants polished written content longer than a paragraph, especially when voice consistency, structure, and credibility matter.",fc1d006cfa9bb7ba2f2e4ab179a35fcc3130cc0160b3e2998a7ab9aaf0c6ca0d,2902,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\backend-patterns\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\backend-patterns\SKILL.md,backend-patterns,236,"Backend architecture patterns, API design, database optimization, and server-side best practices for Node.js, Express, and Next.js API routes. Use when building or reviewing Node.js, Express, or Next.js API routes and their data access.",f909a376c3aff63fc089675019ef63a8c87824695bd2a362d264013ab2e76d72,13919,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\benchmark-methodology\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\benchmark-methodology\SKILL.md,benchmark-methodology,358,"Use after competitive-platform-analysis has produced a tiered competitor set. Scores each competitor across nine weighted dimensions (positioning, voice, visual craft, offer packaging, evidence, enterprise-readiness, thought leadership, pricing, client's strategic tension) with explicit 1–5 rubrics and a tension-plot. Precedes competitive-report-structure.",a4ac232387a4dec4df2e28dae9578ea7f73f848925096f0c335753ca257934ec,9798,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\brand-discovery\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\brand-discovery\SKILL.md,brand-discovery,368,"Use when a brand needs to discover or articulate its identity through structured multi-session interviews. Covers purpose, positioning, audience, personality, voice, narrative, and founder-brand tension across 8 modules using laddering, 5 Whys, and projective techniques. Produces a resumable session with disk-persisted state and a master brandbook (90_SYNTHESIS.md).",0c6ef1b72b0fe635d1681abf3857ec34214fd6580fad7708a96a8f4abc096ef5,7514,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\brand-voice\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\brand-voice\SKILL.md,brand-voice,252,"Build a source-derived writing style profile from real posts, essays, launch notes, docs, or site copy, then reuse that profile across content, outreach, and social workflows. Use when the user wants voice consistency without generic AI writing tropes.",1507b4251d07fdc0aa1aac99af7283b2200dfeb3531855355b05afda13d47dcd,3624,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\bun-runtime\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\bun-runtime\SKILL.md,bun-runtime,123,"Bun as runtime, package manager, bundler, and test runner. When to choose Bun vs Node, migration notes, and Vercel support.",7b66f97f5057a28347af21cd6afadb9afb54c38a663e4c059bb8d63c89b2f035,2584,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\coding-standards\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\coding-standards\SKILL.md,coding-standards,267,"Baseline cross-project coding conventions for naming, readability, immutability, and code-quality review. Use detailed frontend or backend skills for framework-specific patterns. Use when reviewing code quality or naming with no framework-specific skill that applies.",b190236481bf4f88bae4c772b013cf07d3aa71a0fa114215194575657c44c9ee,12842,False,,False
