curso,regime,entry_id,fora_do_escopo,confiante,aceito,primario,vazio,rota,passada,pred,win_slug,s1,s2,margem,razao,share_score,n_pos,n_cand,frase,exact_hits,max_tok_frase,tok_frase_doador,origem,doador,peso_doador,n_topic_tokens,n_overlap,cobertura,n_alias,pred_frase,pred_exact_hits,pred_max_tok_frase,pred_tok_frase_doador,pred_origem,pred_doador,pred_peso_doador,pred_n_topic_tokens,pred_n_overlap,pred_cobertura,pred_n_alias,pred_score,unidade,n_mat_unid,n_iguais,share_unid,reasons
CG,cru,pagina-com-videos-sobre-sintese-de-imagens-realisticas-a6d9ea,0,1,1,0,0,1a,1a,modelos-de-reflexao-ambiente-difusa-especular,modelos-de-reflexao-ambiente-difusa-especular,12.094,7.656,4.438,0.6330411774433603,0.4945854871425768,5,5,1,6,1,1,alias,markdown_lead_text,2.8,5,5,1.0,5,1,6,1,1,alias,markdown_lead_text,2.8,5,5,1.0,5,12.094,unidade-08-sintese-de-imagens-realisticas,5,4,0.8,winner_score=1.80
CG,produto,intro,0,0,1,1,0,2a-secao,2a,origens,origens,0.0,0.0,0.0,1.0,0.0,0,4,0,0,0,0,,,0.0,10,0,0.0,6,0,0,0,0,,,0.0,10,0,0.0,6,0.0,unidade-01-introducao-ao-processamento-grafico,12,3,0.25,sem-sinal (winner_score=0)|secao-nomeia-subtopico
CG,produto,origensdacomputacaografica,0,1,1,1,0,1a,1a,origens,origens,49.95000000000001,0.0,49.95000000000001,0.0,1.0,1,4,1,20,4,1,label,markdown_headings_text,4.4,10,10,1.0,6,1,20,4,1,label,markdown_headings_text,4.4,10,10,1.0,6,49.95000000000001,unidade-01-introducao-ao-processamento-grafico,12,3,0.25,winner_score=49.95
CG,produto,segmentacaopptx,0,1,1,1,0,1a,1a,segmentacao,segmentacao,54.28000000000001,12.575999999999999,41.70400000000001,0.23168754605747968,0.7193024303623017,3,6,1,22,4,1,label,markdown_headings_text,4.4,24,14,0.5833333333333334,18,1,22,4,1,label,markdown_headings_text,4.4,24,14,0.5833333333333334,18,54.28000000000001,unidade-03-processamento-de-imagens-e-visao-computacional,17,11,0.6470588235294118,winner_score=54.28
CG,produto,segmentacaodetexturas,0,1,1,1,0,1a,1a,segmentacao,segmentacao,61.412000000000006,6.31,55.102000000000004,0.1027486484726112,0.8762263630619079,5,6,1,26,8,1,label,markdown_headings_text,4.4,24,19,0.7916666666666666,18,1,26,8,1,label,markdown_headings_text,4.4,24,19,0.7916666666666666,18,61.412000000000006,unidade-03-processamento-de-imagens-e-visao-computacional,17,11,0.6470588235294118,winner_score=61.41
CG,produto,morfologiamatematicapptx,0,0,1,1,0,2a-propagado,2a,segmentacao,segmentacao,4.268,0.0,4.268,0.0,1.0,1,6,1,2,1,1,alias,title_text,3.8,28,1,0.03571428571428571,22,1,2,1,1,alias,title_text,3.8,28,1,0.03571428571428571,22,4.268,unidade-03-processamento-de-imagens-e-visao-computacional,17,11,0.6470588235294118,winner_score=4.27|propagado-headings
CG,produto,csg,0,0,1,1,0,1a,1a,geometria-solida-construtiva-csg,geometria-solida-construtiva-csg,6.22,0.12240000000000001,6.0976,0.019678456591639873,0.9456612696065075,14,15,1,2,4,4,label,markdown_lead_text,2.8,4,4,1.0,0,1,2,4,4,label,markdown_lead_text,2.8,4,4,1.0,0,6.22,unidade-07-representacao-e-modelagem-de-objetos,15,2,0.13333333333333333,winner_score=6.22
CG,produto,modelagem3d,0,0,1,0,0,1a,1a,representacao-aramada,representacao-aramada,5.78,4.498,1.282,0.7782006920415225,0.24928543924611954,15,15,1,2,2,2,label,markdown_lead_text,2.8,2,2,1.0,0,1,2,2,2,label,markdown_lead_text,2.8,2,2,1.0,0,5.78,unidade-07-representacao-e-modelagem-de-objetos,15,1,0.06666666666666667,winner_score=5.78
CG,produto,atividade,0,0,1,1,0,1a,1a,conceito-de-camera-sintetica,conceito-de-camera-sintetica,4.458,0.019584,4.438416,0.00439300134589502,0.9701664037772507,8,11,1,2,1,1,alias,markdown_lead_text,2.8,9,2,0.2222222222222222,7,1,2,1,1,alias,markdown_lead_text,2.8,9,2,0.2222222222222222,7,4.458,unidade-06-processo-de-visualizacao-3d,10,2,0.2,winner_score=4.46
CG,produto,basico3d-py,0,1,0,0,0,1a,1a,perspectiva,perspectiva,8.977999999999998,3.448,5.529999999999998,0.3840498997549566,0.7044426443520828,9,11,1,4,2,1,label,markdown_lead_text,2.8,2,2,1.0,2,1,4,2,1,label,markdown_lead_text,2.8,2,2,1.0,2,8.977999999999998,unidade-06-processo-de-visualizacao-3d,10,1,0.1,winner_score=8.98
CG,produto,opengl3d,0,0,1,1,0,1a,1a,conceito-de-camera-sintetica,conceito-de-camera-sintetica,14.377999999999998,6.6819999999999995,7.695999999999999,0.46473779385171793,0.47114537675901275,10,11,1,6,3,2,alias,markdown_headings_text,4.4,9,7,0.7777777777777778,7,1,6,3,2,alias,markdown_headings_text,4.4,9,7,0.7777777777777778,7,14.377999999999998,unidade-06-processo-de-visualizacao-3d,10,2,0.2,winner_score=14.38
CG,produto,opengl3dcpp-vdi,0,0,0,0,0,1a,1a,paralela,paralela,12.395999999999997,8.977999999999998,3.4179999999999993,0.7242658922232978,0.41500797393830285,10,11,1,6,3,1,label,markdown_lead_text,2.8,3,3,1.0,3,1,6,3,1,label,markdown_lead_text,2.8,3,3,1.0,3,12.395999999999997,unidade-06-processo-de-visualizacao-3d,10,4,0.4,winner_score=12.40
CG,produto,opengl3dcpp,0,0,0,0,0,1a,1a,paralela,paralela,12.395999999999997,8.977999999999998,3.4179999999999993,0.7242658922232978,0.41500797393830285,10,11,1,6,3,1,label,markdown_lead_text,2.8,3,3,1.0,3,1,6,3,1,label,markdown_lead_text,2.8,3,3,1.0,3,12.395999999999997,unidade-06-processo-de-visualizacao-3d,10,4,0.4,winner_score=12.40
CG,produto,vis3d,0,0,1,0,0,1a,1a,paralela,paralela,24.232,22.898000000000007,1.3339999999999925,0.9449488279960386,0.23599961023367116,10,11,1,10,3,1,label,markdown_headings_text,4.4,3,3,1.0,3,1,10,3,1,label,markdown_headings_text,4.4,3,3,1.0,3,24.232,unidade-06-processo-de-visualizacao-3d,10,4,0.4,winner_score=24.23|ambiguous
CG,produto,basico3d-cpp,0,1,1,0,0,1a,1a,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,7.096,0.107712,6.988288,0.015179255918827508,0.9575577583294358,14,15,1,3,1,1,alias,markdown_headings_text,4.4,3,1,0.3333333333333333,3,1,3,1,1,alias,markdown_headings_text,4.4,3,1,0.3333333333333333,3,7.096,unidade-07-representacao-e-modelagem-de-objetos,15,8,0.5333333333333333,winner_score=7.10
CG,produto,basico3d-py-zip,0,0,1,1,0,1a,1a,tecnicas-de-modelagem-3d,tecnicas-de-modelagem-3d,0.107712,0.01723392,0.09047808,0.16,0.3246753246753245,14,15,0,0,0,0,,,0.0,3,1,0.3333333333333333,0,0,0,0,0,,,0.0,3,1,0.3333333333333333,0,0.107712,unidade-07-representacao-e-modelagem-de-objetos,15,2,0.13333333333333333,winner_score=0.11
CG,produto,exerciciodemodelagem,0,1,1,0,0,1a,1a,tecnicas-de-modelagem-3d,tecnicas-de-modelagem-3d,0.9648,0.01723392,0.94756608,0.01786268656716418,0.8115467354018489,14,15,0,0,0,0,,,0.0,3,2,0.6666666666666666,0,0,0,0,0,,,0.0,3,2,0.6666666666666666,0,0.9648,unidade-07-representacao-e-modelagem-de-objetos,15,2,0.13333333333333333,winner_score=0.96
CG,produto,elemoculto,0,1,1,1,0,2a-rotulo,2a,algoritmos-de-remocao-de-elementos-ocultos,algoritmos-de-remocao-de-elementos-ocultos,16.331999999999997,10.18,6.1519999999999975,0.6233161890766594,0.3020764714451957,11,11,1,6,4,4,alias,markdown_headings_text,4.4,6,6,1.0,3,1,6,4,4,alias,markdown_headings_text,4.4,6,6,1.0,3,16.331999999999997,unidade-06-processo-de-visualizacao-3d,10,2,0.2,winner_score=16.33|rotulo-decomposto
CG,produto,exemplozbuffer,0,1,1,1,0,1a,1a,algoritmo-z-buffer,algoritmo-z-buffer,0.141984,0.019584,0.1224,0.13793103448275862,0.5471698113207548,7,11,0,0,0,0,,,0.0,2,1,0.5,1,0,0,0,0,,,0.0,2,1,0.5,1,0.141984,unidade-06-processo-de-visualizacao-3d,10,1,0.1,winner_score=0.14
CG,produto,iluminacao,0,1,1,0,0,2a-rotulo,2a,modelos-de-reflexao-ambiente-difusa-especular,modelos-de-reflexao-ambiente-difusa-especular,15.291999999999996,6.622,8.669999999999996,0.4330368820298196,0.5771785735853615,4,5,1,8,3,3,alias,markdown_lead_text,2.8,5,5,1.0,5,1,8,3,3,alias,markdown_lead_text,2.8,5,5,1.0,5,15.291999999999996,unidade-08-sintese-de-imagens-realisticas,5,4,0.8,winner_score=15.29|rotulo-decomposto
CG,produto,programabasico3d,0,1,0,0,0,2a-rotulo,2a,metodos-de-sombreamento-flat-gouraud-phong,metodos-de-sombreamento-flat-gouraud-phong,3.448,1.1520000000000001,2.296,0.3341067285382831,0.7495652173913044,2,5,1,2,1,1,alias,markdown_lead_text,2.8,5,1,0.2,4,1,2,1,1,alias,markdown_lead_text,2.8,5,1,0.2,4,3.448,unidade-08-sintese-de-imagens-realisticas,5,1,0.2,winner_score=3.45|rotulo-decomposto
CG,produto,exercicios,0,0,1,1,0,1a,1a,aplicacoes,aplicacoes,7.136,0.0,7.136,0.0,1.0,1,4,1,3,1,1,alias,markdown_headings_text,4.4,2,1,0.5,2,1,3,1,1,alias,markdown_headings_text,4.4,2,1,0.5,2,7.136,unidade-01-introducao-ao-processamento-grafico,12,9,0.75,winner_score=7.14
CG,produto,opengl-cpp,0,0,1,1,0,2a-propagado,2a,aplicacoes,aplicacoes,26.134000000000004,4.8,21.334000000000003,0.18366878395959282,0.84483093036788,2,4,1,13,1,1,alias,markdown_headings_text,4.4,7,6,0.8571428571428571,7,1,13,1,1,alias,markdown_headings_text,4.4,7,6,0.8571428571428571,7,26.134000000000004,unidade-01-introducao-ao-processamento-grafico,12,9,0.75,winner_score=26.13|propagado-headings
CG,produto,opengl-py,0,0,1,1,0,2a-propagado,2a,aplicacoes,aplicacoes,28.860000000000003,4.8,24.060000000000002,0.1663201663201663,0.857397504456328,2,4,1,14,1,1,alias,markdown_headings_text,4.4,7,5,0.7142857142857143,7,1,14,1,1,alias,markdown_headings_text,4.4,7,5,0.7142857142857143,7,28.860000000000003,unidade-01-introducao-ao-processamento-grafico,12,9,0.75,winner_score=28.86|propagado-headings
CG,produto,openglbasico,0,0,1,1,0,1a,1a,aplicacoes,aplicacoes,9.745999999999999,0.12240000000000001,9.623599999999998,0.01255899856351324,0.9875967735397835,2,4,1,4,1,1,alias,markdown_headings_text,4.4,2,2,1.0,2,1,4,1,1,alias,markdown_headings_text,4.4,2,2,1.0,2,9.745999999999999,unidade-01-introducao-ao-processamento-grafico,12,9,0.75,winner_score=9.75
CG,produto,exercicio-com-animacao,0,0,0,0,1,vazio-empate-exato,1a,,entidades-geometricas,3.528,3.528,0.0,1.0,0.49012390332276,3,5,1,2,1,1,alias,markdown_lead_text,2.8,8,1,0.125,7,0,0,0,0,,,0.0,0,0,0.0,0,0.0,unidade-02-fundamentos-matematicos,16,1,0.0625,empate-exato 2x score=3.53
CG,produto,exercicio-com-poligonos,0,1,1,1,0,1a,1a,algoritmos-de-poligonos,algoritmos-de-poligonos,15.377999999999997,0.0,15.377999999999997,0.0,1.0,1,5,1,7,1,1,alias,markdown_headings_text,4.4,7,3,0.42857142857142855,7,1,7,1,1,alias,markdown_headings_text,4.4,7,3,0.42857142857142855,7,15.377999999999997,unidade-02-fundamentos-matematicos,16,4,0.25,winner_score=15.38
CG,produto,exercicio-de-animacao-foguete,0,0,1,0,0,1a,1a,algoritmos-de-poligonos,algoritmos-de-poligonos,3.528,0.14217984000000003,3.38582016,0.040300408163265314,0.9612607975090398,2,5,1,2,1,1,alias,markdown_lead_text,2.8,7,1,0.14285714285714285,7,1,2,1,1,alias,markdown_lead_text,2.8,7,1,0.14285714285714285,7,3.528,unidade-02-fundamentos-matematicos,16,4,0.25,winner_score=3.53
CG,produto,fundamentosmatematicos,0,0,1,1,0,1a,1a,entidades-geometricas,entidades-geometricas,32.4024,6.17,26.2324,0.1904179937288596,0.7520819987187699,4,5,1,15,1,1,alias,markdown_headings_text,4.4,8,5,0.625,7,1,15,1,1,alias,markdown_headings_text,4.4,8,5,0.625,7,32.4024,unidade-02-fundamentos-matematicos,16,3,0.1875,winner_score=32.40
CG,produto,matematica,0,0,1,0,0,1a,1a,entidades-geometricas,entidades-geometricas,3.448,0.0,3.448,0.0,1.0,1,5,1,2,1,1,alias,markdown_lead_text,2.8,8,1,0.125,7,1,2,1,1,alias,markdown_lead_text,2.8,8,1,0.125,7,3.448,unidade-02-fundamentos-matematicos,16,3,0.1875,winner_score=3.45
CG,produto,colisao,0,1,1,1,0,1a,1a,algoritmos-de-deteccao-e-calculo-de-interseccao,algoritmos-de-deteccao-e-calculo-de-interseccao,48.208000000000006,5.77,42.438,0.11968967806173247,0.8263365781602506,5,5,1,20,4,1,alias,markdown_headings_text,4.4,16,15,0.9375,8,1,20,4,1,alias,markdown_headings_text,4.4,16,15,0.9375,8,48.208000000000006,unidade-02-fundamentos-matematicos,16,2,0.125,winner_score=48.21
CG,produto,geomcomp,0,1,1,1,0,2a-rotulo,2a,algoritmos-de-geometria-computacional,algoritmos-de-geometria-computacional,16.081999999999997,4.458,11.623999999999997,0.27720432781992294,0.667015064038755,4,5,1,8,4,1,alias,markdown_headings_text,4.4,5,3,0.6,4,1,8,4,1,alias,markdown_headings_text,4.4,5,3,0.6,4,16.081999999999997,unidade-02-fundamentos-matematicos,16,6,0.375,winner_score=16.08|rotulo-decomposto
CG,produto,animacao-v2,0,0,0,0,0,1a,1a,desenho-de-linhas,desenho-de-linhas,1.3536,1.0368,0.31679999999999997,0.7659574468085106,0.5542766571692739,5,6,0,0,0,0,,,0.0,2,2,1.0,1,0,0,0,0,,,0.0,2,2,1.0,1,1.3536,unidade-04-processo-de-visualizacao-2d,18,7,0.3888888888888889,winner_score=1.35
CG,produto,exercicios-teoricos-sobre-processo-de-visualizacao-2d,0,1,0,0,0,1a,1a,desenho-de-linhas,desenho-de-linhas,1.4112,0.9936,0.41759999999999997,0.7040816326530612,0.5785342539505626,4,6,0,0,0,0,,,0.0,2,2,1.0,1,0,0,0,0,,,0.0,2,2,1.0,1,1.4112,unidade-04-processo-de-visualizacao-2d,18,7,0.3888888888888889,winner_score=1.41
CG,produto,instanciamento,0,0,0,0,0,1a,1a,2d-3d-mao-direita-e-mao-esquerda,2d-3d-mao-direita-e-mao-esquerda,8.286,6.13,2.1559999999999997,0.73980207579049,0.5676449762254993,5,6,1,3,2,2,alias,markdown_headings_text,4.4,7,3,0.42857142857142855,4,1,3,2,2,alias,markdown_headings_text,4.4,7,3,0.42857142857142855,4,8.286,unidade-04-processo-de-visualizacao-2d,18,2,0.1111111111111111,winner_score=8.29
CG,produto,mapeamento,0,0,1,1,0,1a,1a,sistema-de-coordenadas-cartesianas,sistema-de-coordenadas-cartesianas,14.557999999999998,8.106,6.451999999999998,0.5568072537436461,0.5388744741550501,5,6,1,6,3,3,alias,markdown_headings_text,4.4,9,8,0.8888888888888888,5,1,6,3,3,alias,markdown_headings_text,4.4,9,8,0.8888888888888888,5,14.557999999999998,unidade-04-processo-de-visualizacao-2d,18,3,0.16666666666666666,winner_score=14.56
CG,produto,pagina-com-videos-sobre-instanciamento,0,1,0,0,0,1a,1a,desenho-de-linhas,desenho-de-linhas,1.3536,0.12240000000000001,1.2311999999999999,0.09042553191489362,0.8819665978607617,5,6,0,0,0,0,,,0.0,2,2,1.0,1,0,0,0,0,,,0.0,2,2,1.0,1,1.3536,unidade-04-processo-de-visualizacao-2d,18,7,0.3888888888888889,winner_score=1.35
CG,produto,recorte,0,1,1,1,0,1a,1a,recorte,recorte,27.076,8.466,18.61,0.31267543211700394,0.6188774560246469,5,6,1,11,4,1,label,markdown_headings_text,4.4,5,5,1.0,3,1,11,4,1,label,markdown_headings_text,4.4,5,5,1.0,3,27.076,unidade-04-processo-de-visualizacao-2d,18,4,0.2222222222222222,winner_score=27.08
CG,produto,transformacoesgeometricas,0,0,0,0,0,1a,1a,desenho-de-linhas,desenho-de-linhas,0.12494592,0.107712,0.01723392,0.8620689655172414,0.43939393939393934,5,6,0,0,0,0,,,0.0,2,1,0.5,1,0,0,0,0,,,0.0,2,1,0.5,1,0.12494592,unidade-04-processo-de-visualizacao-2d,18,7,0.3888888888888889,winner_score=0.12
CG,produto,transformacoesgl,0,0,0,0,0,1a,1a,sistema-de-coordenadas-cartesianas,sistema-de-coordenadas-cartesianas,0.9072,0.019584,0.887616,0.02158730158730159,0.9205143191116305,5,6,0,0,0,0,,,0.0,9,2,0.2222222222222222,5,0,0,0,0,,,0.0,9,2,0.2222222222222222,5,0.9072,unidade-04-processo-de-visualizacao-2d,18,3,0.16666666666666666,winner_score=0.91
CG,produto,vis2d,0,0,1,0,0,1a,1a,recorte,recorte,8.81,8.286,0.5240000000000009,0.9405221339387059,0.34069595045374734,5,6,1,4,1,1,label,markdown_headings_text,4.4,5,1,0.2,3,1,4,1,1,label,markdown_headings_text,4.4,5,1,0.2,3,8.81,unidade-04-processo-de-visualizacao-2d,18,4,0.2222222222222222,winner_score=8.81|ambiguous
CG,produto,bezier-animacao,0,1,1,1,0,1a,1a,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,10.949999999999998,0.12494592,10.825054079999997,0.011410586301369865,0.9720787865968215,13,15,1,5,1,1,alias,markdown_headings_text,4.4,3,1,0.3333333333333333,3,1,5,1,1,alias,markdown_headings_text,4.4,3,1,0.3333333333333333,3,10.949999999999998,unidade-07-representacao-e-modelagem-de-objetos,15,8,0.5333333333333333,winner_score=10.95
CG,produto,bezier-cpp,0,0,1,1,0,1a,1a,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,10.949999999999998,0.12494592,10.825054079999997,0.011410586301369865,0.9720787865968215,13,15,1,5,1,1,alias,markdown_headings_text,4.4,3,1,0.3333333333333333,3,1,5,1,1,alias,markdown_headings_text,4.4,3,1,0.3333333333333333,3,10.949999999999998,unidade-07-representacao-e-modelagem-de-objetos,15,8,0.5333333333333333,winner_score=10.95
CG,produto,bezier-py,0,1,1,1,0,1a,1a,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,10.949999999999998,0.12494592,10.825054079999997,0.011410586301369865,0.9720787865968215,13,15,1,5,1,1,alias,markdown_headings_text,4.4,3,1,0.3333333333333333,3,1,5,1,1,alias,markdown_headings_text,4.4,3,1,0.3333333333333333,3,10.949999999999998,unidade-07-representacao-e-modelagem-de-objetos,15,8,0.5333333333333333,winner_score=10.95
CG,produto,bezier-python,0,1,1,1,0,1a,1a,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,10.949999999999998,0.12494592,10.825054079999997,0.011410586301369865,0.9720787865968215,13,15,1,5,1,1,alias,markdown_headings_text,4.4,3,1,0.3333333333333333,3,1,5,1,1,alias,markdown_headings_text,4.4,3,1,0.3333333333333333,3,10.949999999999998,unidade-07-representacao-e-modelagem-de-objetos,15,8,0.5333333333333333,winner_score=10.95
CG,produto,curvas,0,0,1,0,0,2a-propagado,2a,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,6.482,5.298,1.1840000000000002,0.8173403270595495,0.30537881294798636,15,15,1,4,1,1,alias,markdown_lead_text,2.8,11,3,0.2727272727272727,12,1,4,1,1,alias,markdown_lead_text,2.8,11,3,0.2727272727272727,12,6.482,unidade-07-representacao-e-modelagem-de-objetos,15,8,0.5333333333333333,winner_score=6.48|propagado-headings
CG,produto,curvasparametricas,0,1,1,1,0,1a,1a,representacao-de-curvas-parametricas,representacao-de-curvas-parametricas,12.4224,6.712,5.7104,0.5403142709943328,0.35409111787879366,15,15,1,6,4,2,alias,markdown_headings_text,4.4,3,3,1.0,2,1,6,4,2,alias,markdown_headings_text,4.4,3,3,1.0,2,12.4224,unidade-07-representacao-e-modelagem-de-objetos,15,2,0.13333333333333333,winner_score=12.42
CG,produto,exercicios-sobre-curvas,0,0,1,0,0,2a-propagado,2a,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,11.153999999999998,4.92,6.233999999999998,0.4410973641742873,0.4611659900936288,14,15,1,6,1,1,alias,markdown_lead_text,2.8,11,3,0.2727272727272727,12,1,6,1,1,alias,markdown_lead_text,2.8,11,3,0.2727272727272727,12,11.153999999999998,unidade-07-representacao-e-modelagem-de-objetos,15,8,0.5333333333333333,winner_score=11.15|propagado-headings
CG,produto,floodfill,0,0,1,1,0,1a,1a,segmentacao,segmentacao,15.639999999999995,0.14217984000000003,15.497820159999995,0.009090782608695657,0.9909911152045268,2,6,1,8,3,1,alias,markdown_headings_text,4.4,24,4,0.16666666666666666,18,1,8,3,1,alias,markdown_headings_text,4.4,24,4,0.16666666666666666,18,15.639999999999995,unidade-03-processamento-de-imagens-e-visao-computacional,17,11,0.6470588235294118,winner_score=15.64
CG,produto,img,0,1,1,1,0,2a-rotulo,2a,cores-e-tipos-de-imagens,cores-e-tipos-de-imagens,8.196,5.7860000000000005,2.4099999999999993,0.7059541239629088,0.4333573029905673,5,6,1,4,3,1,alias,markdown_lead_text,2.8,6,5,0.8333333333333334,5,1,4,3,1,alias,markdown_lead_text,2.8,6,5,0.8333333333333334,5,8.196,unidade-03-processamento-de-imagens-e-visao-computacional,17,3,0.17647058823529413,winner_score=8.20|rotulo-decomposto
CG,produto,remocaoderuido,0,0,1,1,0,1a,1a,filtros,filtros,11.571999999999997,0.9648,10.607199999999997,0.08337366055997236,0.9126917264662201,3,6,1,5,3,3,alias,title_text,3.8,13,6,0.46153846153846156,11,1,5,3,3,alias,title_text,3.8,13,6,0.46153846153846156,11,11.571999999999997,unidade-03-processamento-de-imagens-e-visao-computacional,17,3,0.17647058823529413,winner_score=11.57
CG,produto,exercicios-de-processamento-de-imagens,0,1,1,0,0,1a,1a,cores-e-tipos-de-imagens,cores-e-tipos-de-imagens,0.9648,0.14217984000000003,0.8226201599999999,0.1473671641791045,0.8715605877700537,2,6,0,0,0,0,,,0.0,6,2,0.3333333333333333,3,0,0,0,0,,,0.0,6,2,0.3333333333333333,3,0.9648,unidade-03-processamento-de-imagens-e-visao-computacional,17,3,0.17647058823529413,winner_score=0.96
CG,produto,introducaoprocimg,0,1,1,1,0,1a,1a,filtros,filtros,72.42,18.528,53.892,0.2558409279204639,0.7943975425933978,4,6,1,30,4,1,label,markdown_headings_text,4.4,13,13,1.0,11,1,30,4,1,label,markdown_headings_text,4.4,13,13,1.0,11,72.42,unidade-03-processamento-de-imagens-e-visao-computacional,17,3,0.17647058823529413,winner_score=72.42
CG,produto,exercicios-de-geometria-computacional,0,0,1,1,0,2a-titulo,2a,algoritmos-de-geometria-computacional,entidades-geometricas,7.736,0.9648,6.771199999999999,0.12471561530506722,0.8748182332167344,3,5,1,4,1,1,alias,markdown_lead_text,2.8,8,2,0.25,7,0,0,0,0,,,0.0,5,2,0.4,3,0.9648,unidade-02-fundamentos-matematicos,16,6,0.375,winner_score=7.74|titulo-nomeia-subtopico
CG,produto,exercicios-sobre-curvas-html,0,0,1,0,0,2a-propagado,2a,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,11.153999999999998,4.92,6.233999999999998,0.4410973641742873,0.4611659900936288,14,15,1,6,1,1,alias,markdown_lead_text,2.8,11,3,0.2727272727272727,12,1,6,1,1,alias,markdown_lead_text,2.8,11,3,0.2727272727272727,12,11.153999999999998,unidade-07-representacao-e-modelagem-de-objetos,15,8,0.5333333333333333,winner_score=11.15|propagado-headings
CG,produto,exercicios-teoricos-sobre-processo-de-visualizacao-2d-html,0,1,0,0,0,1a,1a,desenho-de-linhas,desenho-de-linhas,1.4112,0.9936,0.41759999999999997,0.7040816326530612,0.5785342539505626,4,6,0,0,0,0,,,0.0,2,2,1.0,1,0,0,0,0,,,0.0,2,2,1.0,1,1.4112,unidade-04-processo-de-visualizacao-2d,18,7,0.3888888888888889,winner_score=1.41
CG,produto,exerciciosfundamentosmatematicos,0,0,1,1,0,1a,1a,algoritmos-de-poligonos,algoritmos-de-poligonos,36.089999999999996,14.721999999999996,21.368000000000002,0.40792463286228864,0.612130669290003,3,5,1,15,3,3,alias,markdown_headings_text,4.4,7,6,0.8571428571428571,7,1,15,3,3,alias,markdown_headings_text,4.4,7,6,0.8571428571428571,7,36.089999999999996,unidade-02-fundamentos-matematicos,16,4,0.25,winner_score=36.09
CG,produto,domina,0,1,1,1,0,2a-titulo,2a,algoritmos-de-geometria-computacional,entidades-geometricas,3.448,0.9072,2.5408,0.2631090487238979,0.7700553868143649,3,5,1,2,1,1,alias,markdown_lead_text,2.8,8,1,0.125,7,0,0,0,0,,,0.0,5,2,0.4,3,0.9072,unidade-02-fundamentos-matematicos,16,6,0.375,winner_score=3.45|titulo-nomeia-subtopico
CG,produto,planesweep,0,1,1,1,0,1a,1a,algoritmos-de-geometria-computacional,algoritmos-de-geometria-computacional,0.9072,0.0,0.9072,0.0,1.0,1,5,0,0,0,0,,,0.0,5,2,0.4,3,0,0,0,0,,,0.0,5,2,0.4,3,0.9072,unidade-02-fundamentos-matematicos,16,6,0.375,winner_score=0.91
CG,produto,slab,0,1,1,1,0,2a-secao,2a,algoritmos-de-geometria-computacional,algoritmos-de-poligonos,11.393999999999998,11.033999999999999,0.35999999999999943,0.9684044233807267,0.4237893327382281,3,5,1,6,3,3,alias,markdown_lead_text,2.8,7,5,0.7142857142857143,7,1,2,2,2,alias,markdown_lead_text,2.8,5,2,0.4,4,4.458,unidade-02-fundamentos-matematicos,16,6,0.375,winner_score=11.39|secao-nomeia-subtopico
CG,produto,exercicioduascores,0,1,1,0,0,2a-rotulo,2a,cores-e-tipos-de-imagens,cores-e-tipos-de-imagens,3.4459999999999997,0.14217984000000003,3.30382016,0.04125938479396403,0.9603754977899882,2,6,1,1,1,1,alias,title_text,3.8,6,1,0.16666666666666666,5,1,1,1,1,alias,title_text,3.8,6,1,0.16666666666666666,5,3.4459999999999997,unidade-03-processamento-de-imagens-e-visao-computacional,17,3,0.17647058823529413,winner_score=3.45|rotulo-decomposto
CG,produto,video-sobre-origens-da-computacao-grafica-806e66,0,1,1,1,0,1a,1a,origens,origens,12.57,0.0,12.57,0.0,1.0,1,4,1,5,1,1,label,markdown_headings_text,4.4,10,1,0.1,6,1,5,1,1,label,markdown_headings_text,4.4,10,1,0.1,6,12.57,unidade-01-introducao-ao-processamento-grafico,12,3,0.25,winner_score=12.57
CG,produto,video-com-instrucoes-para-usar-opengl-na-vdi-da-pucrs-3a8758,0,1,1,1,0,1a,1a,aplicacoes,aplicacoes,7.056,0.0,7.056,0.0,1.0,1,4,1,3,1,1,alias,markdown_headings_text,4.4,2,1,0.5,2,1,3,1,1,alias,markdown_headings_text,4.4,2,1,0.5,2,7.056,unidade-01-introducao-ao-processamento-grafico,12,9,0.75,winner_score=7.06
CG,produto,pagina-com-videos-sobre-fundamentos-matematicos-para-computacao-grafica-d1d4a9,0,1,0,0,0,1a,1a,algoritmos-de-poligonos,algoritmos-de-poligonos,18.929999999999996,11.033999999999999,7.895999999999997,0.5828843106180667,0.6266385953761818,4,5,1,10,3,3,alias,markdown_lead_text,2.8,7,7,1.0,7,1,10,3,3,alias,markdown_lead_text,2.8,7,7,1.0,7,18.929999999999996,unidade-02-fundamentos-matematicos,16,4,0.25,winner_score=18.93
